store_id,data,previsao_revenue,previsao_default,revenue_2018,coeficiente_anual
S0143,2019-10-08,87.19,88.3,70.71,16.48
S0143,2019-10-09,38.15,27.06,21.67,16.48
S0143,2019-10-10,55.14,48.28,38.66,16.48
S0143,2019-10-11,46.07,36.95,29.59,16.48
S0143,2019-10-12,131.33,143.43,114.85,16.48
S0143,2019-10-13,138.89,152.87,122.41,16.48
S0143,2019-10-14,77.37,76.04,60.89,16.48
S0143,2019-10-15,74.5,72.46,58.02,16.48
S0143,2019-10-16,168.07,189.31,151.59,16.48
S0143,2019-10-17,74.52,72.48,58.04,16.48
S0143,2019-10-18,62.29,57.21,45.81,16.48
S0143,2019-10-19,94.76,97.76,78.28,16.48
S0143,2019-10-20,61.07,55.68,44.59,16.48
S0143,2019-10-21,46.47,37.45,29.99,16.48
S0143,2019-10-22,119.2,128.28,102.72,16.48
S0143,2019-10-23,54.71,47.74,38.23,16.48
S0143,2019-10-24,44.99,35.6,28.51,16.48
S0143,2019-10-25,44.36,34.82,27.88,16.48
S0143,2019-10-26,79.84,79.13,63.36,16.48
S0143,2019-10-27,117.91,126.67,101.43,16.48
S0143,2019-10-28,60.57,55.06,44.09,16.48
S0143,2019-10-29,38.1,27.0,21.62,16.48
S0143,2019-10-30,62.14,57.02,45.66,16.48
S0143,2019-10-31,54.03,46.89,37.55,16.48
S0005,2019-10-01,133.55,111.96,89.65,43.9
S0005,2019-10-02,128.31,105.41,84.41,43.9
S0005,2019-10-03,175.85,164.78,131.95,43.9
S0005,2019-10-04,133.43,111.81,89.53,43.9
S0005,2019-10-05,196.54,190.62,152.64,43.9
S0005,2019-10-06,205.15,201.37,161.25,43.9
S0005,2019-10-07,183.93,174.87,140.03,43.9
S0005,2019-10-08,169.82,157.25,125.92,43.9
S0005,2019-10-09,88.44,55.62,44.54,43.9
S0005,2019-10-10,214.59,213.16,170.69,43.9
S0005,2019-10-11,93.05,61.38,49.15,43.9
S0005,2019-10-12,700.62,820.12,656.72,43.9
S0005,2019-10-13,1395.46,1687.85,1351.56,43.9
S0005,2019-10-14,228.68,230.76,184.78,43.9
S0005,2019-10-15,147.54,129.43,103.64,43.9
S0005,2019-10-16,153.3,136.62,109.4,43.9
S0005,2019-10-17,135.02,113.79,91.12,43.9
S0005,2019-10-18,84.52,50.73,40.62,43.9
S0005,2019-10-19,145.2,126.51,101.3,43.9
S0005,2019-10-20,212.58,210.65,168.68,43.9
S0005,2019-10-21,185.21,176.47,141.31,43.9
S0005,2019-10-22,228.02,229.93,184.12,43.9
S0005,2019-10-23,131.0,108.77,87.1,43.9
S0005,2019-10-24,185.68,177.06,141.78,43.9
S0005,2019-10-25,1522.7,1846.75,1478.8,43.9
S0005,2019-10-26,1550.71,1881.73,1506.81,43.9
S0005,2019-10-27,141.18,121.49,97.28,43.9
S0005,2019-10-28,216.71,215.81,172.81,43.9
S0005,2019-10-29,97.71,67.2,53.81,43.9
S0005,2019-10-30,109.77,82.26,65.87,43.9
S0005,2019-10-31,183.73,174.62,139.83,43.9
S0022,2019-10-01,269.22,304.64,243.94,25.28
S0022,2019-10-02,259.97,293.09,234.69,25.28
S0022,2019-10-03,246.43,276.18,221.15,25.28
S0022,2019-10-04,236.59,263.89,211.31,25.28
S0022,2019-10-05,621.81,744.96,596.53,25.28
S0022,2019-10-06,407.76,477.65,382.48,25.28
S0022,2019-10-07,371.96,432.94,346.68,25.28
S0022,2019-10-08,408.79,478.93,383.51,25.28
S0022,2019-10-09,301.69,345.19,276.41,25.28
S0022,2019-10-10,191.33,207.37,166.05,25.28
S0022,2019-10-11,291.23,332.12,265.95,25.28
S0022,2019-10-12,501.91,595.22,476.63,25.28
S0022,2019-10-13,310.37,356.03,285.09,25.28
S0022,2019-10-14,388.21,453.23,362.93,25.28
S0022,2019-10-15,282.8,321.6,257.52,25.28
S0022,2019-10-16,333.48,384.89,308.2,25.28
S0022,2019-10-17,394.0,460.46,368.72,25.28
S0022,2019-10-18,412.9,484.07,387.62,25.28
S0022,2019-10-19,374.37,435.95,349.09,25.28
S0022,2019-10-20,305.41,349.83,280.13,25.28
S0022,2019-10-21,478.24,565.67,452.96,25.28
S0022,2019-10-22,296.11,338.22,270.83,25.28
S0022,2019-10-23,324.73,373.96,299.45,25.28
S0022,2019-10-24,288.55,328.78,263.27,25.28
S0022,2019-10-25,340.81,394.04,315.53,25.28
S0022,2019-10-26,239.81,267.91,214.53,25.28
S0022,2019-10-27,228.23,253.45,202.95,25.28
S0022,2019-10-28,361.78,420.23,336.5,25.28
S0022,2019-10-29,308.76,354.02,283.48,25.28
S0022,2019-10-30,264.14,298.29,238.86,25.28
S0022,2019-10-31,396.16,463.16,370.88,25.28
S0036,2019-10-01,227.69,197.88,158.45,69.24
S0036,2019-10-02,154.66,106.67,85.42,69.24
S0036,2019-10-03,251.74,227.91,182.5,69.24
S0036,2019-10-04,180.0,138.32,110.76,69.24
S0036,2019-10-05,233.4,205.01,164.16,69.24
S0036,2019-10-06,259.59,237.71,190.35,69.24
S0036,2019-10-07,221.15,189.71,151.91,69.24
S0036,2019-10-08,319.54,312.58,250.3,69.24
S0036,2019-10-09,218.46,186.35,149.22,69.24
S0036,2019-10-10,215.06,182.1,145.82,69.24
S0036,2019-10-11,150.79,101.84,81.55,69.24
S0036,2019-10-12,488.14,523.13,418.9,69.24
S0036,2019-10-13,390.74,401.5,321.5,69.24
S0036,2019-10-14,308.74,299.09,239.5,69.24
S0036,2019-10-15,182.56,141.52,113.32,69.24
S0036,2019-10-16,214.89,181.89,145.65,69.24
S0036,2019-10-17,221.16,189.72,151.92,69.24
S0036,2019-10-18,204.48,168.89,135.24,69.24
S0036,2019-10-19,398.67,411.4,329.43,69.24
S0036,2019-10-20,169.16,124.78,99.92,69.24
S0036,2019-10-21,227.44,197.56,158.2,69.24
S0036,2019-10-22,341.81,340.39,272.57,69.24
S0036,2019-10-23,348.54,348.8,279.3,69.24
S0036,2019-10-24,238.63,211.54,169.39,69.24
S0036,2019-10-25,364.51,368.74,295.27,69.24
S0036,2019-10-26,599.37,662.04,530.13,69.24
S0036,2019-10-27,516.34,558.35,447.1,69.24
S0036,2019-10-28,500.81,538.95,431.57,69.24
S0036,2019-10-29,372.74,379.02,303.5,69.24
S0036,2019-10-30,243.8,217.99,174.56,69.24
S0036,2019-10-31,274.87,256.79,205.63,69.24
S0046,2019-10-01,211.69,199.26,159.56,52.13
S0046,2019-10-02,487.2,543.32,435.07,52.13
S0046,2019-10-03,431.2,473.39,379.07,52.13
S0046,2019-10-04,212.03,199.69,159.9,52.13
S0046,2019-10-05,461.86,511.68,409.73,52.13
S0046,2019-10-06,633.94,726.58,581.81,52.13
S0046,2019-10-07,266.0,267.09,213.87,52.13
S0046,2019-10-08,1066.9,1267.26,1014.77,52.13
S0046,2019-10-09,396.31,429.82,344.18,52.13
S0046,2019-10-10,304.6,315.29,252.47,52.13
S0046,2019-10-11,131.03,98.53,78.9,52.13
S0046,2019-10-12,1265.14,1514.83,1213.01,52.13
S0046,2019-10-13,324.83,340.55,272.7,52.13
S0046,2019-10-14,243.71,239.25,191.58,52.13
S0046,2019-10-15,305.46,316.36,253.33,52.13
S0046,2019-10-16,185.04,165.98,132.91,52.13
S0046,2019-10-17,160.99,135.95,108.86,52.13
S0046,2019-10-18,130.47,97.83,78.34,52.13
S0046,2019-10-19,217.73,206.8,165.6,52.13
S0046,2019-10-20,168.55,145.39,116.42,52.13
S0046,2019-10-21,154.36,127.67,102.23,52.13
S0046,2019-10-22,243.6,239.11,191.47,52.13
S0046,2019-10-23,146.34,117.65,94.21,52.13
S0046,2019-10-24,277.82,281.85,225.69,52.13
S0046,2019-10-25,120.79,85.74,68.66,52.13
S0046,2019-10-26,202.9,188.28,150.77,52.13
S0046,2019-10-27,280.78,285.54,228.65,52.13
S0046,2019-10-28,243.29,238.72,191.16,52.13
S0046,2019-10-29,177.17,156.15,125.04,52.13
S0046,2019-10-30,177.81,156.95,125.68,52.13
S0046,2019-10-31,104.08,64.88,51.95,52.13
S0092,2019-10-01,417.3,396.64,317.61,99.69
S0092,2019-10-02,381.76,352.25,282.07,99.69
S0092,2019-10-03,390.62,363.32,290.93,99.69
S0092,2019-10-04,212.95,141.44,113.26,99.69
S0092,2019-10-05,157.79,72.56,58.1,99.69
S0092,2019-10-06,219.53,149.66,119.84,99.69
S0092,2019-10-07,151.39,64.56,51.7,99.69
S0092,2019-10-08,355.27,319.17,255.58,99.69
S0092,2019-10-09,310.58,263.36,210.89,99.69
S0092,2019-10-10,199.9,125.14,100.21,99.69
S0092,2019-10-11,175.76,95.0,76.07,99.69
S0092,2019-10-12,510.78,513.38,411.09,99.69
S0092,2019-10-13,257.08,196.55,157.39,99.69
S0092,2019-10-14,209.62,137.28,109.93,99.69
S0092,2019-10-15,171.88,90.15,72.19,99.69
S0092,2019-10-16,239.72,174.87,140.03,99.69
S0092,2019-10-17,229.34,161.91,129.65,99.69
S0092,2019-10-18,144.44,55.88,44.75,99.69
S0092,2019-10-19,190.63,113.57,90.94,99.69
S0092,2019-10-20,186.32,108.19,86.63,99.69
S0092,2019-10-21,220.71,151.13,121.02,99.69
S0092,2019-10-22,275.18,219.16,175.49,99.69
S0092,2019-10-23,210.17,137.97,110.48,99.69
S0092,2019-10-24,215.81,145.01,116.12,99.69
S0092,2019-10-25,149.36,62.03,49.67,99.69
S0092,2019-10-26,283.72,229.82,184.03,99.69
S0092,2019-10-27,195.59,119.76,95.9,99.69
S0092,2019-10-28,204.78,131.24,105.09,99.69
S0092,2019-10-29,172.38,90.78,72.69,99.69
S0092,2019-10-30,168.3,85.68,68.61,99.69
S0092,2019-10-31,156.52,70.97,56.83,99.69
S0041,2019-10-01,53.31,71.99,57.65,-4.34
S0041,2019-10-02,8.38,15.88,12.72,-4.34
S0041,2019-10-03,17.43,27.19,21.77,-4.34
S0041,2019-10-04,32.88,46.48,37.22,-4.34
S0041,2019-10-05,33.02,46.66,37.36,-4.34
S0041,2019-10-06,23.36,34.59,27.7,-4.34
S0041,2019-10-07,14.18,23.13,18.52,-4.34
S0041,2019-10-08,26.72,38.79,31.06,-4.34
S0041,2019-10-09,8.68,16.26,13.02,-4.34
S0041,2019-10-10,6.66,13.74,11.0,-4.34
S0041,2019-10-11,6.21,13.18,10.55,-4.34
S0041,2019-10-12,13.28,22.0,17.62,-4.34
S0041,2019-10-13,14.96,24.1,19.3,-4.34
S0041,2019-10-14,6.92,14.06,11.26,-4.34
S0041,2019-10-15,2.89,9.03,7.23,-4.34
S0041,2019-10-16,31.03,44.17,35.37,-4.34
S0041,2019-10-17,29.32,42.04,33.66,-4.34
S0041,2019-10-18,14.65,23.72,18.99,-4.34
S0041,2019-10-19,51.9,70.23,56.24,-4.34
S0041,2019-10-20,13.64,22.45,17.98,-4.34
S0041,2019-10-21,9.05,16.72,13.39,-4.34
S0041,2019-10-22,8.95,16.6,13.29,-4.34
S0041,2019-10-23,12.55,21.09,16.89,-4.34
S0041,2019-10-24,27.5,39.76,31.84,-4.34
S0041,2019-10-25,13.81,22.67,18.15,-4.34
S0041,2019-10-26,33.37,47.09,37.71,-4.34
S0041,2019-10-27,25.18,36.87,29.52,-4.34
S0041,2019-10-28,31.78,45.11,36.12,-4.34
S0041,2019-10-29,39.59,54.86,43.93,-4.34
S0041,2019-10-30,18.35,28.34,22.69,-4.34
S0041,2019-10-31,9.83,17.7,14.17,-4.34
